Customer_ID,Name,Age,Gender,State,City,Income,Income_Group,Education,Profession,Marital_Status,Family_Size,Spending_Score,Last_Purchase_Date,Total_Transactions,Total_Spent,Recency,Frequency,Preferred_Category,Mobile_App_Usage (mins/day),Website_Activity (mins/day),Customer_Lifetime_Value
e07870f0,Darika Purohit,69,Male,Rajasthan,Jaipur,4843624,High Income,Diploma,IT Professional,Married,7,37,2024-02-04,416,153920,308,10,Luxury Goods,43,106,23833.88
a897595f,Ryan Pingle,43,Other,Delhi NCR,Noida,192528,Low Income,Diploma,Government Employee,Single,5,37,2024-11-05,432,359856,217,41,Groceries,84,56,51905.36
6da4ea70,Om Pillay,29,Other,Tamil Nadu,Coimbatore,1153916,Middle Income,Others,Student,Married,8,60,2024-08-13,309,132561,54,45,Education,67,29,44283.65
2f03c0a8,Anmol Grover,40,Female,Kerala,Kochi,4403652,High Income,Postgraduate,Government Employee,Divorced,5,7,2024-06-25,340,50660,55,5,Education,106,58,14404.21
e141a113,Eiravati Balan,47,Other,Tamil Nadu,Chennai,3756757,High Income,Undergraduate,Homemaker,Single,2,47,2024-06-19,10,7090,58,40,Food & Beverages,50,69,777.27
f08d19c3,Nathaniel Dyal,26,Male,Uttar Pradesh,Lucknow,223733,Low Income,Postgraduate,Government Employee,Married,8,76,2024-06-28,228,201324,250,8,Technology,80,46,99143.25
b6016d32,Anusha Sodhi,70,Other,Kerala,Thiruvananthapuram,1066553,Middle Income,Diploma,Homemaker,Single,1,85,2024-02-14,130,114920,50,3,Technology,28,52,40261.56
5af88b46,Rushil Munshi,66,Female,West Bengal,Siliguri,199765,Low Income,Undergraduate,Government Employee,Married,2,54,2024-11-05,178,79744,357,13,Luxury Goods,91,114,36639.63
19000ebe,Vasudha Borde,55,Female,Gujarat,Vadodara,440534,Middle Income,Diploma,Government Employee,Divorced,1,45,2024-05-29,24,13704,45,30,Healthcare,110,75,6305.72
e7faec36,Panini Srivastava,58,Male,Tamil Nadu,Trichy,2254829,High Income,Diploma,Homemaker,Divorced,7,56,2024-11-02,180,24300,167,40,Technology,46,108,3395.89
873b05c1,Barkha Ratta,21,Female,Kerala,Thiruvananthapuram,3078298,High Income,Undergraduate,IT Professional,Single,5,43,2024-09-17,202,48682,354,44,Healthcare,57,15,6339.66
f6e154d0,Samaksh Mitter,36,Other,Delhi NCR,New Delhi,745597,Middle Income,Undergraduate,Student,Single,7,43,2024-02-21,52,46904,307,40,Healthcare,36,28,15123.84
fcb85380,Urishilla Chacko,55,Male,Maharashtra,Pune,149799,Low Income,Diploma,Business Owner,Divorced,7,94,2024-10-01,133,86583,113,46,Groceries,17,43,8736.79
fdf7fac7,Lajita Chauhan,49,Female,Uttar Pradesh,Varanasi,4124521,High Income,Undergraduate,IT Professional,Single,5,29,2024-07-23,380,136800,178,12,Groceries,80,78,60767.12
537c8d30,Pratyush Mallick,18,Female,Rajasthan,Udaipur,234339,Low Income,Postgraduate,Student,Divorced,6,71,2024-11-08,314,96712,51,19,Technology,41,120,19383.83
1133ea8e,Faqid Mangal,68,Female,Delhi NCR,New Delhi,754782,Middle Income,Postgraduate,Student,Divorced,8,91,2024-10-19,491,344191,153,44,Technology,4,82,44044.27
468fc5ed,Noah Pillay,43,Male,Karnataka,Hubli-Dharwad,3342541,High Income,Postgraduate,Business Owner,Divorced,4,3,2024-03-31,319,282634,119,15,Luxury Goods,117,49,41906.4
2e2f281e,Caleb Contractor,60,Male,Kerala,Thrissur,3496696,High Income,Others,Homemaker,Divorced,7,88,2024-08-27,313,248522,302,29,Electronics,88,99,113156.5
4bf6ac1f,Balvan Chaudhari,37,Other,Punjab,Patiala,201653,Low Income,Diploma,Student,Married,8,52,2024-04-05,166,164008,212,32,Food & Beverages,13,117,70527.77
a08b1938,Jai Sarma,29,Other,Kerala,Kozhikode,136655,Low Income,Undergraduate,Student,Married,5,80,2024-07-22,105,75075,108,47,Entertainment,102,42,16750.97
f8ab521a,Jagdish Dewan,68,Male,Maharashtra,Mumbai,715517,Middle Income,Postgraduate,Government Employee,Married,7,31,2024-03-08,319,95381,322,30,Clothing,1,107,21632.75
40a40e80,Bhavini Dugar,25,Male,Kerala,Thiruvananthapuram,1596224,High Income,Diploma,Government Employee,Divorced,1,14,2024-06-21,341,181071,7,6,Education,21,18,41021.12
7e1b50e9,Bhavna Madan,35,Other,West Bengal,Durgapur,2024085,High Income,Undergraduate,Business Owner,Married,4,27,2024-08-11,223,186428,316,50,Entertainment,57,45,47900.79
d3ab8677,Kabir Keer,50,Female,Punjab,Patiala,293052,Low Income,Others,Business Owner,Single,2,14,2024-10-31,105,94710,137,2,Healthcare,93,59,17522.62
79823fe6,Jeevika Barad,63,Male,Rajasthan,Jodhpur,737173,Middle Income,Others,Student,Married,1,97,2024-01-23,117,112554,291,2,Healthcare,106,32,21122.84
02b54741,Bachittar Balan,26,Male,West Bengal,Durgapur,383663,Middle Income,Undergraduate,IT Professional,Married,5,16,2024-06-18,65,13780,170,6,Groceries,37,28,3103.24
3bfd97c7,Anika Vora,34,Male,Tamil Nadu,Chennai,967915,Middle Income,Diploma,IT Professional,Divorced,4,97,2024-06-23,179,110085,252,47,Luxury Goods,107,104,15233.68
7f43d005,Leena Narain,70,Other,Gujarat,Rajkot,2584149,High Income,Postgraduate,Business Owner,Married,8,6,2023-12-30,121,56628,86,12,Entertainment,111,115,26591.28
71ff62e9,Vrinda Toor,60,Male,Gujarat,Vadodara,1771149,High Income,Postgraduate,Homemaker,Single,5,98,2024-07-05,106,53636,22,22,Food & Beverages,32,50,11946.95
ffc8e0da,Girik Vig,36,Male,Punjab,Chandigarh,488103,Middle Income,Diploma,Government Employee,Single,3,90,2023-12-25,171,148770,207,26,Education,60,118,71335.84
51a1e595,Yashica Sarin,70,Other,Rajasthan,Udaipur,167194,Low Income,Diploma,Government Employee,Single,4,34,2024-10-18,91,12831,339,6,Groceries,106,57,3508.59
6541258a,Lajita Issac,34,Other,Uttar Pradesh,Varanasi,231136,Low Income,Others,Homemaker,Single,7,70,2024-04-29,317,161353,282,26,Healthcare,35,86,66912.12
ab072d84,Megha Apte,43,Male,Tamil Nadu,Trichy,1457676,High Income,Undergraduate,IT Professional,Single,8,24,2024-02-05,125,49000,258,10,Healthcare,83,109,19270.97
73987b5d,Yasti Pillai,56,Other,Punjab,Amritsar,228186,Low Income,Others,Government Employee,Married,1,87,2023-11-29,479,364998,362,45,Technology,64,8,129930.6
99283c5d,Harrison Sunder,41,Other,Uttar Pradesh,Kanpur,924477,Middle Income,Postgraduate,Student,Married,6,65,2023-12-28,371,177338,341,14,Clothing,109,37,49906.11
1fb863dc,Jagdish Yohannan,48,Female,Karnataka,Hubli-Dharwad,215652,Low Income,Diploma,Government Employee,Married,8,95,2024-06-11,401,305963,98,16,Luxury Goods,22,1,56070.24
08498beb,Jagat Gade,22,Male,Delhi NCR,New Delhi,3447710,High Income,Diploma,Homemaker,Single,7,100,2024-11-06,159,30687,316,26,Clothing,55,90,8652.84
9e600a5d,Turvi Bansal,56,Other,Rajasthan,Jaipur,498283,Middle Income,Diploma,Government Employee,Single,5,36,2024-01-12,136,27608,165,5,Clothing,7,16,9723.63
80123217,Sanaya Bansal,65,Female,West Bengal,Howrah,233101,Low Income,Others,Homemaker,Single,1,69,2024-02-14,135,46035,54,13,Luxury Goods,103,101,21011.14
f3788d10,Fiyaz Varty,34,Female,Punjab,Chandigarh,3774866,High Income,Postgraduate,Student,Single,1,61,2024-04-29,404,278760,152,33,Technology,15,85,126059.48
106e33d4,Balendra Vasa,26,Other,Punjab,Amritsar,585920,Middle Income,Postgraduate,Student,Divorced,8,62,2024-06-29,369,122139,23,10,Luxury Goods,76,100,35132.17
122069ad,Rachita Mody,67,Male,Gujarat,Vadodara,3056418,High Income,Diploma,Homemaker,Married,6,69,2024-09-04,411,285645,333,18,Food & Beverages,48,17,108325.46
2323507f,Darika Balay,20,Female,Tamil Nadu,Coimbatore,208498,Low Income,Diploma,IT Professional,Single,5,16,2024-07-27,438,412596,265,11,Healthcare,28,60,106460.43
b467016b,Pallavi Mangal,19,Male,Maharashtra,Nagpur,570917,Middle Income,Undergraduate,Government Employee,Single,8,4,2024-09-08,142,99968,135,33,Luxury Goods,94,14,32464.62
31f5f208,Agastya Saran,69,Female,Rajasthan,Kota,1574631,High Income,Postgraduate,Homemaker,Married,5,56,2024-03-25,283,78674,93,24,Food & Beverages,87,46,37750.5
aaf8f5c8,Yashica Bains,61,Female,Maharashtra,Pune,1148256,Middle Income,Diploma,Business Owner,Single,7,22,2024-07-23,319,131428,99,4,Electronics,5,84,58853.46
72702709,Anay Oak,57,Male,Punjab,Patiala,787646,Middle Income,Postgraduate,Business Owner,Divorced,6,98,2024-11-01,294,50568,96,36,Education,68,12,5529.37
cf5a71b6,Warjas Andra,49,Other,Delhi NCR,Noida,151164,Low Income,Undergraduate,Government Employee,Divorced,6,31,2024-11-03,436,102024,300,9,Technology,49,91,39824.54
13414f01,Chasmum Varma,54,Female,Delhi NCR,New Delhi,369415,Middle Income,Others,IT Professional,Married,2,10,2024-07-21,217,101122,344,15,Healthcare,63,16,26543.42
53233204,Radha Balan,36,Other,Tamil Nadu,Chennai,331240,Middle Income,Postgraduate,Homemaker,Divorced,2,59,2024-03-30,444,277500,354,15,Clothing,20,82,89233.47
2f79b681,Harita Babu,43,Female,Maharashtra,Nashik,395568,Middle Income,Undergraduate,Student,Single,7,70,2023-12-07,429,92664,236,2,Clothing,101,25,31529.82
be0b45ec,Vedhika Banik,60,Male,Punjab,Ludhiana,2224095,High Income,Others,Business Owner,Single,7,19,2024-03-08,76,69996,107,46,Electronics,108,5,12311.26
a9f13ba1,Sneha Bajwa,66,Female,Punjab,Ludhiana,1154195,Middle Income,Postgraduate,Student,Married,2,60,2024-03-03,31,6665,84,15,Education,86,2,3286.75
a0bfe8ea,Radha Naidu,65,Female,West Bengal,Siliguri,410480,Middle Income,Undergraduate,Homemaker,Single,7,81,2024-07-15,1,624,307,2,Healthcare,34,63,281.66
6f80f66c,Yash Bava,30,Male,Punjab,Chandigarh,909265,Middle Income,Diploma,Government Employee,Single,3,77,2024-02-07,3,2952,92,12,Entertainment,55,98,1018.35
aff52943,Neha Sethi,43,Other,Rajasthan,Udaipur,266937,Low Income,Postgraduate,IT Professional,Divorced,7,50,2024-02-16,112,82656,170,41,Travel,36,17,40905.82
ce23a472,Jasmit Batta,47,Male,Delhi NCR,Gurugram,139601,Low Income,Undergraduate,IT Professional,Married,1,49,2024-05-08,112,50400,350,3,Education,10,80,14036.3
37da320e,Max Thaker,20,Female,Maharashtra,Nashik,3582963,High Income,Diploma,Business Owner,Single,3,91,2024-08-20,88,62128,133,50,Luxury Goods,119,90,29954.63
271d4d50,Wazir Tara,58,Other,Uttar Pradesh,Kanpur,828953,Middle Income,Postgraduate,Homemaker,Single,6,7,2024-10-31,165,131505,120,46,Technology,87,53,35312.71
90d849b4,Isaiah Gole,52,Other,Rajasthan,Jodhpur,4745370,High Income,Postgraduate,IT Professional,Married,8,60,2024-03-31,334,65798,30,38,Food & Beverages,92,48,31760.03
d52592aa,Shivani Seth,23,Other,Kerala,Kochi,123670,Low Income,Others,Business Owner,Single,3,22,2024-02-27,169,50193,114,4,Technology,67,28,22232.5
79fe6c7c,Liam Buch,68,Female,Kerala,Kozhikode,2260868,High Income,Others,Student,Divorced,5,21,2024-02-14,423,366318,271,43,Technology,117,73,84104.64
7a7c3521,Faras Ramakrishnan,61,Female,Karnataka,Hubli-Dharwad,4435320,High Income,Undergraduate,Government Employee,Divorced,6,56,2024-02-19,184,38640,110,48,Technology,35,39,13880.01
391e987a,Madhav Barman,43,Female,Gujarat,Vadodara,3828119,High Income,Postgraduate,Homemaker,Married,3,47,2024-04-28,155,145855,250,5,Electronics,14,47,25328.66
d4e6b640,Gaurang Pandey,46,Other,Gujarat,Ahmedabad,1092921,Middle Income,Diploma,Homemaker,Divorced,5,80,2024-09-07,29,10295,296,7,Education,74,21,3866.25
36877456,Dayamai Kade,68,Female,Maharashtra,Nagpur,849875,Middle Income,Postgraduate,IT Professional,Divorced,2,9,2024-02-01,51,34272,266,31,Food & Beverages,73,2,4211.66
bba8db10,Ubika Goel,62,Male,Maharashtra,Nashik,686606,Middle Income,Diploma,Student,Divorced,1,15,2024-05-15,46,8648,221,23,Electronics,110,82,3175.9
50ecd1cd,Rayaan Gole,50,Female,Kerala,Thiruvananthapuram,856422,Middle Income,Postgraduate,Government Employee,Single,6,83,2023-11-29,480,159360,181,27,Clothing,9,53,56107.18
91fd363f,Sanya Roy,48,Male,Maharashtra,Pune,3231501,High Income,Postgraduate,Homemaker,Married,6,41,2024-03-22,25,16400,172,17,Groceries,87,98,4165.04
13d259af,Shravya Contractor,55,Other,Rajasthan,Kota,162100,Low Income,Others,Homemaker,Divorced,3,8,2024-10-10,292,98988,338,21,Clothing,108,102,20417.28
0d0f6d80,Waida Shenoy,26,Male,West Bengal,Howrah,194293,Low Income,Others,IT Professional,Single,4,26,2024-06-08,325,221650,34,14,Electronics,46,23,66387.0
2e7b6f62,Yashica Suri,19,Male,West Bengal,Kolkata,775777,Middle Income,Others,Government Employee,Married,7,13,2024-07-26,110,31680,52,6,Entertainment,8,70,10056.0
dbd7a83e,Laban Chandran,50,Other,Tamil Nadu,Chennai,213902,Low Income,Others,Homemaker,Divorced,7,18,2023-12-25,250,145000,290,25,Technology,62,62,34707.78
1206c2d9,Rudra Bedi,23,Male,Gujarat,Surat,164653,Low Income,Undergraduate,Student,Married,4,70,2023-12-19,246,72078,5,27,Food & Beverages,34,108,25726.28
68e85009,Caleb Balay,61,Male,Maharashtra,Mumbai,212532,Low Income,Others,Government Employee,Single,8,32,2023-11-20,149,124862,263,46,Electronics,75,49,33771.35
d19ec284,Aarnav Wadhwa,60,Other,Punjab,Ludhiana,273360,Low Income,Diploma,Student,Divorced,8,37,2024-11-12,423,173430,67,39,Luxury Goods,41,62,40309.39
3832dc72,Abeer Kanda,30,Other,West Bengal,Durgapur,133073,Low Income,Undergraduate,Homemaker,Married,7,49,2024-04-18,116,69368,361,16,Electronics,117,60,29211.84
fbd9a250,Laksh Dhingra,20,Other,West Bengal,Howrah,452006,Middle Income,Others,IT Professional,Divorced,3,38,2024-04-01,51,14790,238,43,Technology,32,98,6085.48
07e88736,Bhavna Tank,20,Other,Punjab,Chandigarh,297945,Low Income,Others,Student,Married,7,69,2024-04-24,24,23136,84,36,Entertainment,36,68,8007.2
daa47882,Isaiah Garg,49,Male,Kerala,Thrissur,293007,Low Income,Postgraduate,IT Professional,Married,5,96,2024-02-29,420,188160,160,37,Education,23,48,38530.53
c19fb178,Umang Dyal,42,Female,Karnataka,Mangaluru,929119,Middle Income,Diploma,Student,Divorced,5,32,2024-10-12,359,263147,306,2,Clothing,105,60,118321.84
f9c76e00,Nikita Majumdar,68,Female,Gujarat,Ahmedabad,3535502,High Income,Undergraduate,Homemaker,Divorced,1,73,2024-07-15,225,28800,94,13,Healthcare,56,12,10515.56
706501ba,Varenya Sridhar,62,Female,Tamil Nadu,Coimbatore,244118,Low Income,Diploma,Homemaker,Married,1,1,2024-05-19,321,319716,97,42,Groceries,49,80,108003.86
c3c5bdc4,Suhani Ramesh,70,Male,Gujarat,Ahmedabad,1466397,High Income,Undergraduate,IT Professional,Divorced,5,74,2024-10-04,30,15960,155,23,Travel,25,38,6834.52
b420bf35,Gaurika Lal,26,Male,Delhi NCR,Noida,675846,Middle Income,Diploma,Government Employee,Divorced,5,65,2024-04-09,329,192794,248,15,Healthcare,8,110,19480.11
638f8bf7,Samarth Kamdar,47,Female,Rajasthan,Udaipur,277629,Low Income,Diploma,Student,Married,8,91,2024-02-05,143,53768,93,11,Electronics,85,17,12617.69
23c2d90c,Ryan Contractor,60,Female,Uttar Pradesh,Lucknow,1087630,Middle Income,Postgraduate,Government Employee,Married,4,14,2024-09-21,115,110400,33,4,Luxury Goods,12,109,29968.26
4285ae99,Vihaan Dasgupta,29,Other,Maharashtra,Pune,834765,Middle Income,Undergraduate,Government Employee,Married,2,70,2024-03-17,133,30058,338,10,Luxury Goods,86,54,6369.65
b2bd7823,Jai Basu,38,Female,Kerala,Kozhikode,3025038,High Income,Postgraduate,Government Employee,Divorced,5,66,2024-09-02,283,280736,221,25,Clothing,10,60,43212.5
16589a35,Gaurangi Varty,42,Female,Gujarat,Rajkot,507268,Middle Income,Others,Business Owner,Divorced,7,55,2024-04-13,261,183744,180,23,Groceries,12,104,24208.54
b0b86bb2,Bhavna Kumar,54,Other,Delhi NCR,Gurugram,120621,Low Income,Postgraduate,IT Professional,Married,6,87,2024-01-15,265,161120,263,7,Technology,4,105,48962.47
7f23e9c1,Mitesh Naidu,50,Female,Punjab,Amritsar,4234077,High Income,Others,Government Employee,Divorced,5,52,2024-11-16,221,116688,56,48,Luxury Goods,115,87,12141.1
c8d91d39,Jyoti Varughese,21,Female,Uttar Pradesh,Agra,4390557,High Income,Others,Government Employee,Single,8,69,2023-12-08,242,40172,265,28,Electronics,34,58,6545.72
80f11d47,Yatan Sur,24,Male,Tamil Nadu,Trichy,897484,Middle Income,Postgraduate,Student,Divorced,4,9,2023-12-11,94,41548,188,38,Travel,89,10,19990.98
61b2552a,Arya Vaidya,69,Female,Uttar Pradesh,Lucknow,497529,Middle Income,Postgraduate,Government Employee,Single,4,12,2024-03-16,364,273000,135,47,Education,9,7,122632.21
b08267ba,Bhavya Tara,27,Other,West Bengal,Siliguri,1803811,High Income,Diploma,Homemaker,Divorced,2,56,2024-04-21,427,196847,38,14,Technology,15,118,28828.08
a23bbae4,Harita Khurana,57,Male,Uttar Pradesh,Lucknow,886612,Middle Income,Postgraduate,IT Professional,Divorced,5,8,2024-03-18,363,214533,10,45,Groceries,45,28,45112.57
17ce2a90,Krisha Rajagopal,63,Male,Maharashtra,Pune,562160,Middle Income,Diploma,IT Professional,Divorced,6,37,2024-06-09,113,105316,1,40,Healthcare,107,42,17758.86
5002d35f,Eesha Chaudhry,60,Other,West Bengal,Kolkata,1462041,High Income,Postgraduate,Business Owner,Single,1,6,2024-05-22,66,23100,72,39,Electronics,97,87,7079.4
8e410545,Adya Ghose,28,Male,Rajasthan,Jaipur,4133339,High Income,Postgraduate,Homemaker,Divorced,7,50,2024-02-23,87,32538,100,46,Food & Beverages,49,10,7053.62
1a036432,Chakrika Ahuja,63,Male,Maharashtra,Nashik,180112,Low Income,Others,Student,Married,5,26,2023-12-24,14,4438,45,16,Luxury Goods,27,108,777.17
c506653b,Peter Dara,70,Other,Delhi NCR,Ghaziabad,375996,Middle Income,Others,Student,Divorced,4,66,2024-04-08,471,86664,108,19,Travel,70,29,25719.09
dc06f1d2,Charan Arora,51,Male,Uttar Pradesh,Agra,1363061,High Income,Others,Homemaker,Single,2,78,2023-12-05,169,97175,340,48,Clothing,112,107,33610.84
78ccc599,Patrick Dugar,22,Female,West Bengal,Siliguri,261931,Low Income,Undergraduate,Homemaker,Single,6,63,2024-09-11,89,69153,70,46,Technology,87,103,29274.1
f5e9614d,Yoshita Dada,51,Male,West Bengal,Siliguri,145836,Low Income,Others,IT Professional,Married,7,76,2024-05-24,365,56575,75,17,Clothing,88,23,25545.85
d4d3fa64,Netra Munshi,57,Male,Tamil Nadu,Coimbatore,135787,Low Income,Postgraduate,Student,Divorced,5,37,2024-10-22,309,107532,220,50,Healthcare,110,13,40589.91
b9cda8c5,Urvi Grover,36,Male,Tamil Nadu,Madurai,294844,Low Income,Undergraduate,Business Owner,Divorced,3,29,2024-06-10,114,52782,61,45,Food & Beverages,97,100,18353.57
b1c39849,Tamanna Ben,23,Male,West Bengal,Siliguri,1027990,Middle Income,Undergraduate,IT Professional,Single,1,59,2023-12-19,357,67830,103,1,Food & Beverages,95,115,14300.07
3f978753,Benjamin Singhal,53,Male,Rajasthan,Kota,2979647,High Income,Undergraduate,Student,Single,3,52,2024-02-29,253,43769,308,20,Entertainment,33,25,7346.35
0aeec3a2,Adya Rau,50,Male,Gujarat,Rajkot,297153,Low Income,Diploma,Government Employee,Married,8,93,2024-05-25,389,264909,345,19,Travel,81,84,86189.58
ce543111,Manbir Menon,41,Female,Rajasthan,Kota,275240,Low Income,Others,Student,Married,8,35,2024-09-26,237,225150,139,21,Luxury Goods,69,114,27027.57
e97cb03c,Vasana Narayan,30,Female,Tamil Nadu,Chennai,2152408,High Income,Postgraduate,IT Professional,Divorced,8,51,2024-08-08,402,324816,72,12,Groceries,74,26,102081.1
57009d40,Kashish Lad,31,Other,Uttar Pradesh,Kanpur,4137976,High Income,Postgraduate,Homemaker,Single,3,39,2024-07-01,459,192780,33,5,Luxury Goods,29,43,33009.57
362a2a59,Faris Ganguly,40,Other,Karnataka,Mysuru,1951995,High Income,Diploma,Student,Single,6,22,2024-09-12,19,13281,329,49,Luxury Goods,48,71,2324.41
84181b04,Jonathan Sarma,65,Female,Gujarat,Vadodara,264933,Low Income,Diploma,Business Owner,Married,4,38,2024-05-13,35,23030,341,15,Groceries,57,89,3352.6
8afed87e,Ekiya Prakash,29,Male,Delhi NCR,New Delhi,830533,Middle Income,Undergraduate,IT Professional,Divorced,4,39,2024-05-28,193,152856,300,32,Healthcare,51,14,19210.92
01507064,Harshil Ravel,59,Male,Tamil Nadu,Madurai,590407,Middle Income,Undergraduate,Business Owner,Married,3,14,2023-12-28,227,162759,251,18,Education,97,3,28785.55
0295f804,Amol De,60,Male,Delhi NCR,Ghaziabad,2812827,High Income,Postgraduate,IT Professional,Single,3,13,2024-06-22,340,75820,152,24,Groceries,9,1,30069.74
409fd956,Urvi Choudhary,67,Other,Karnataka,Bengaluru,490535,Middle Income,Postgraduate,Homemaker,Divorced,3,40,2024-05-01,296,46768,5,12,Travel,116,15,8435.37
9a69a439,Hredhaan Singh,67,Other,Uttar Pradesh,Kanpur,1315544,High Income,Postgraduate,Business Owner,Married,2,20,2024-01-22,431,421518,150,49,Clothing,114,73,154337.8
82690924,Januja Ganesh,20,Male,Kerala,Thrissur,1702670,High Income,Postgraduate,Business Owner,Married,2,25,2024-10-09,481,148148,37,22,Food & Beverages,57,31,65605.24
4046a7d5,Samar Grover,43,Male,Maharashtra,Nagpur,4629759,High Income,Others,IT Professional,Married,3,32,2024-01-14,243,73872,117,19,Education,104,30,35953.49
b2504ba0,Jai Bawa,41,Male,Punjab,Ludhiana,1066559,Middle Income,Postgraduate,Homemaker,Divorced,2,42,2024-08-15,375,114750,199,10,Entertainment,65,87,16866.54
2bcc5899,Ishanvi Sen,47,Male,Karnataka,Mysuru,940597,Middle Income,Undergraduate,Student,Single,1,16,2023-12-15,223,66008,322,44,Electronics,76,47,12463.15
872ec807,Aashi Sur,70,Male,Uttar Pradesh,Kanpur,4215672,High Income,Diploma,Student,Divorced,4,59,2024-10-15,236,35872,7,23,Travel,83,35,14070.77
65f786cc,Warda Wason,30,Female,West Bengal,Siliguri,625268,Middle Income,Undergraduate,IT Professional,Married,1,68,2024-08-19,322,33166,244,5,Clothing,41,116,4732.97
